Date,Open,High,Low,Close,Adj Close,Volume
2018-08-21,2010.1500244140625,2024.0,2004.0,2017.6500244140625,1815.8345947265625,1376866
2018-08-23,2022.800048828125,2038.0,2020.300048828125,2035.0999755859375,1831.5391845703125,3046791
2018-08-24,2035.0999755859375,2046.0,2031.0,2043.0,1838.6490478515625,1570533
2018-08-27,2043.0,2059.0,2035.0,2050.89990234375,1845.7589111328125,1532702
2018-08-28,2055.0,2072.0,2052.0,2069.199951171875,1862.228515625,1987983
2018-08-29,2072.5,2076.60009765625,2045.5999755859375,2072.0,1864.7486572265625,1525867
2018-08-30,2068.0,2085.0,2065.5,2082.39990234375,1874.108154296875,2408020
2018-08-31,2082.300048828125,2092.0,2074.0,2078.39990234375,1870.5086669921875,2504554
2018-09-03,2084.800048828125,2090.0,2048.39990234375,2052.89990234375,1847.5587158203125,1439711
2018-09-04,2059.800048828125,2104.75,2056.949951171875,2098.89990234375,1888.957763671875,4420803
2018-09-05,2100.0,2107.25,2075.050048828125,2079.25,1871.2734375,1681106
2018-09-06,2075.0,2081.5,2060.300048828125,2075.300048828125,1867.71826171875,2238097
2018-09-07,2079.300048828125,2084.0,2065.39990234375,2079.85009765625,1871.8133544921875,1312182
2018-09-10,2084.39990234375,2093.39990234375,2074.25,2080.75,1872.6231689453125,1530539
2018-09-11,2089.0,2089.0,2042.199951171875,2046.25,1841.57421875,3679745
2018-09-12,2052.35009765625,2068.89990234375,2040.0,2043.949951171875,1839.5037841796875,2307661
2018-09-14,2044.0,2071.550048828125,2018.1500244140625,2065.39990234375,1858.8087158203125,3642038
2018-09-17,2070.0,2077.800048828125,2054.550048828125,2074.14990234375,1866.6832275390625,1033857
2018-09-18,2073.0,2078.800048828125,2057.60009765625,2070.75,1863.62353515625,1456507
2018-09-19,2071.89990234375,2089.0,2066.85009765625,2077.89990234375,1870.058349609375,1301268
2018-09-21,2077.0,2121.0,2050.14990234375,2103.14990234375,1892.78271484375,4508530
2018-09-24,2115.0,2210.5,2098.14990234375,2198.449951171875,1978.5498046875,3032226
2018-09-25,2204.89990234375,2211.89990234375,2153.800048828125,2183.199951171875,1964.8255615234375,2868778
2018-09-26,2187.0,2199.0,2135.10009765625,2142.14990234375,1927.8819580078125,1970951
2018-09-27,2141.89990234375,2209.699951171875,2135.800048828125,2188.85009765625,1969.91064453125,3311802
2018-09-28,2178.0,2190.0,2158.85009765625,2183.699951171875,1965.2752685546875,2904371
2018-10-01,2190.89990234375,2275.949951171875,2190.35009765625,2255.550048828125,2029.9390869140625,3772208
2018-10-03,2250.300048828125,2255.0,2155.60009765625,2162.85009765625,1946.51171875,3902322
2018-10-04,2156.60009765625,2156.64990234375,2056.35009765625,2064.800048828125,1858.2686767578125,4762419
2018-10-05,2050.0,2120.0,2020.9000244140625,2102.64990234375,1892.3321533203125,3417624
2018-10-08,2102.64990234375,2122.199951171875,2048.14990234375,2077.550048828125,1869.7431640625,2010154
2018-10-09,2080.35009765625,2107.64990234375,2053.199951171875,2091.800048828125,1882.568115234375,1867130
2018-10-10,2100.0,2105.949951171875,2029.0,2043.5999755859375,1839.1890869140625,2749573
2018-10-11,1985.0,2013.0,1941.0,1979.949951171875,1781.9058837890625,4700256
2018-10-12,1978.0,1978.0,1903.0,1918.300048828125,1726.4222412109375,9373289
2018-10-15,1940.0,1955.550048828125,1920.0,1949.5,1754.5015869140625,2638151
2018-10-16,1958.0,1971.9000244140625,1935.0,1962.300048828125,1766.0213623046875,2815425
2018-10-17,1970.0,1989.0,1920.0,1929.4000244140625,1736.4122314453125,2779207
2018-10-19,1929.0,1929.0,1870.050048828125,1913.199951171875,1721.832275390625,3428776
2018-10-22,1914.0,1916.0,1886.949951171875,1903.0,1712.652587890625,1778496
2018-10-23,1888.0,1898.0,1837.0,1843.6500244140625,1662.7342529296875,2752811
2018-10-24,1852.050048828125,1874.0,1811.0999755859375,1848.5,1667.1085205078125,2735913
2018-10-25,1844.0,1876.9000244140625,1825.050048828125,1853.0,1671.1663818359375,2507233
2018-10-26,1853.9000244140625,1853.9000244140625,1791.0999755859375,1799.0999755859375,1622.5557861328125,2285970
2018-10-29,1808.699951171875,1877.949951171875,1784.3499755859375,1871.0,1687.400146484375,2609483
2018-10-30,1867.0,1909.4000244140625,1845.0,1894.800048828125,1708.864990234375,2404883
2018-10-31,1900.0,1943.9000244140625,1875.449951171875,1938.1500244140625,1747.9610595703125,2769190
2018-11-01,1943.6500244140625,1944.3499755859375,1901.300048828125,1935.75,1745.79638671875,2769759
2018-11-02,1934.199951171875,1954.5999755859375,1905.0,1913.449951171875,1725.6846923828125,1818635
2018-11-05,1910.0,1927.3499755859375,1884.75,1890.8499755859375,1705.302490234375,1713366
2018-11-06,1894.0,1937.5,1891.0,1932.699951171875,1743.0457763671875,1398710
2018-11-07,1940.0,1949.0,1937.0,1942.1500244140625,1751.568603515625,144530
2018-11-09,1961.0,1961.949951171875,1905.0,1909.199951171875,1721.8519287109375,2570479
2018-11-12,1908.5,1946.0999755859375,1908.5,1914.8499755859375,1726.9471435546875,2552008
2018-11-13,1915.0,1939.0,1903.0,1934.949951171875,1745.074951171875,1418432
2018-11-14,1925.0,1929.9000244140625,1870.0,1880.6500244140625,1696.103515625,2422318
2018-11-15,1864.0,1899.0,1857.5999755859375,1872.8499755859375,1689.0687255859375,1829123
2018-11-16,1889.0,1899.800048828125,1870.25,1886.5999755859375,1701.4697265625,1829729
2018-11-19,1899.0,1907.3499755859375,1864.300048828125,1902.449951171875,1715.763916015625,1740628
2018-11-20,1902.0,1902.0,1874.199951171875,1878.25,1693.9385986328125,1190182
2018-11-21,1871.0,1871.050048828125,1798.550048828125,1812.0,1634.1900634765625,3840461
2018-11-22,1820.0,1847.5999755859375,1809.949951171875,1812.550048828125,1634.685791015625,3194219
2018-11-26,1819.0,1860.0,1784.5,1846.0999755859375,1664.9437255859375,4333177
2018-11-27,1854.0,1897.9000244140625,1835.3499755859375,1890.25,1704.7613525390625,3344839
2018-11-28,1889.0,1989.0,1882.5,1983.9000244140625,1789.221435546875,5313249
2018-11-29,1997.0,1997.0,1942.550048828125,1960.550048828125,1768.162841796875,4035441
2018-11-30,1966.0,1991.0,1959.8499755859375,1968.25,1775.10693359375,5268901
2018-12-03,1984.0,1990.0,1968.300048828125,1982.4000244140625,1787.8687744140625,1610576
2018-12-04,1983.0,2019.4000244140625,1971.0,2010.8499755859375,1813.52685546875,3270615
2018-12-05,2006.0,2018.0,1985.0,2006.75,1809.8292236328125,2501539
2018-12-06,1998.0,2017.0,1979.5999755859375,1992.699951171875,1797.1578369140625,2321216
2018-12-07,1985.050048828125,2003.9000244140625,1973.0,1995.199951171875,1799.4124755859375,1680420
2018-12-10,1975.0,2011.0,1960.0,1975.800048828125,1781.91650390625,2010786
2018-12-11,1970.0,2010.0,1961.0,2000.0,1803.741455078125,2942014
2018-12-12,2001.0999755859375,2022.0,1984.949951171875,2016.800048828125,1818.89306640625,2219993
2018-12-13,2024.0,2029.699951171875,1974.5,1982.5999755859375,1788.0489501953125,3748429
2018-12-14,1983.0,1998.949951171875,1975.25,1989.75,1794.49755859375,2473761
2018-12-17,1999.0,2004.9000244140625,1985.0,1994.300048828125,1798.600830078125,1227921
2018-12-18,1991.9000244140625,2002.0,1976.4000244140625,1987.8499755859375,1792.78369140625,1768742
2018-12-19,1984.800048828125,1984.800048828125,1960.050048828125,1968.449951171875,1775.28759765625,2498833
2018-12-20,1953.800048828125,1974.9000244140625,1946.0,1954.050048828125,1762.30078125,1940277
2018-12-21,1948.0,1950.0,1886.550048828125,1895.800048828125,1709.7667236328125,3729956
2018-12-24,1905.800048828125,1938.9000244140625,1905.0,1918.5,1730.2392578125,1864116
2018-12-26,1921.800048828125,1921.800048828125,1870.25,1889.199951171875,1703.8145751953125,2446614
2018-12-27,1909.0,1941.699951171875,1872.0999755859375,1908.949951171875,1721.6263427734375,4968201
2018-12-28,1915.0,1920.0,1893.0,1896.050048828125,1709.9921875,2239130
2018-12-31,1908.0,1909.0,1886.1500244140625,1893.050048828125,1707.2864990234375,1879740
2019-01-01,1896.0,1910.0,1885.0,1902.800048828125,1716.0797119140625,1094883
2019-01-02,1905.0,1934.449951171875,1900.0,1923.300048828125,1734.568115234375,2100463
2019-01-03,1919.0,1944.949951171875,1893.0999755859375,1899.949951171875,1713.5093994140625,2611668
2019-01-04,1900.0,1901.199951171875,1841.0,1876.8499755859375,1692.67626953125,4280862
2019-01-07,1891.800048828125,1908.800048828125,1881.0,1897.9000244140625,1711.6610107421875,1856423
2019-01-08,1905.4000244140625,1906.4000244140625,1883.300048828125,1893.550048828125,1707.737548828125,1691756
2019-01-09,1907.4000244140625,1919.0,1866.699951171875,1886.949951171875,1701.7850341796875,2414376
2019-01-10,1890.0,1905.0,1872.0999755859375,1888.550048828125,1703.2283935546875,3053461
2019-01-11,1870.0,1875.0,1835.0,1842.550048828125,1661.741943359375,9209862
2019-01-14,1850.0,1851.0,1810.0,1813.25,1635.317138671875,3615370
2019-01-15,1810.0,1869.3499755859375,1808.0,1867.800048828125,1684.514404296875,7711653
2019-01-16,1870.0,1875.0,1847.0,1870.1500244140625,1686.6339111328125,2359280
2019-01-17,1878.0,1898.0,1871.300048828125,1894.300048828125,1712.0758056640625,2625816
2019-01-18,1881.0,1904.199951171875,1876.0,1900.6500244140625,1717.81494140625,1683728
2019-01-21,1902.0,1932.0,1895.449951171875,1908.699951171875,1725.09033203125,2409803
2019-01-22,1907.0999755859375,1918.25,1890.0,1901.9000244140625,1718.9447021484375,2457093
2019-01-23,1901.0,1906.0999755859375,1870.0,1875.5999755859375,1695.174560546875,2578169
2019-01-24,1884.800048828125,1905.25,1875.0,1901.550048828125,1718.62841796875,1962927
2019-01-25,1902.0,1935.0,1901.0,1920.800048828125,1736.026611328125,2327080
2019-01-28,1933.0,1962.0,1925.5,1955.0,1766.9368896484375,2769033
2019-01-29,1962.0,1989.050048828125,1936.6500244140625,1982.75,1792.017578125,2557626
2019-01-30,1979.5999755859375,1989.5,1954.6500244140625,1981.4000244140625,1790.797119140625,2429575
2019-01-31,1987.0,2019.75,1985.0,2014.0999755859375,1820.3515625,4094319
2019-02-01,2009.5,2034.75,1998.0999755859375,2029.949951171875,1834.6767578125,3064163
2019-02-04,2029.949951171875,2055.449951171875,2023.0,2050.25,1853.0240478515625,1590764
2019-02-05,2050.0,2055.0,2028.0,2044.550048828125,1847.872314453125,1111404
2019-02-06,2049.89990234375,2086.85009765625,2041.050048828125,2074.800048828125,1875.2125244140625,1789812
2019-02-07,2074.75,2097.949951171875,2067.0,2082.89990234375,1882.533203125,1339945
2019-02-08,2075.0,2089.5,2051.0,2061.39990234375,1863.1014404296875,1684474
2019-02-11,2060.0,2096.0,2048.89990234375,2065.89990234375,1867.1688232421875,1778730
2019-02-12,2070.0,2070.0,2018.0,2051.60009765625,1854.244384765625,2422903
2019-02-14,2060.050048828125,2075.0,2033.050048828125,2044.5999755859375,1847.917236328125,1724085
2019-02-15,2049.0,2052.0,2010.949951171875,2029.699951171875,1834.4508056640625,1930065
2019-02-18,2037.5999755859375,2041.949951171875,1962.6500244140625,1970.300048828125,1780.764892578125,2942184
2019-02-19,1970.0,1971.0,1892.0,1904.800048828125,1721.5657958984375,4408554
2019-02-20,1915.0,1933.800048828125,1881.300048828125,1914.75,1730.55859375,4645778
2019-02-21,1914.75,1940.0,1897.050048828125,1914.199951171875,1730.061279296875,4683919
2019-02-22,1917.199951171875,1930.0,1905.0999755859375,1925.6500244140625,1740.4097900390625,2271955
2019-02-25,1932.5,1990.0,1930.5,1985.1500244140625,1794.1864013671875,2934880
2019-02-26,1984.0,2045.1500244140625,1972.25,2038.699951171875,1842.5849609375,6453309
2019-02-27,2040.0,2074.949951171875,2022.0,2058.10009765625,1860.119140625,4732082
2019-02-28,2060.0,2071.35009765625,1977.5999755859375,1983.449951171875,1792.64990234375,8454295
2019-03-01,1995.050048828125,2005.0,1980.3499755859375,1995.4000244140625,1803.4500732421875,4148548
2019-03-05,2005.0,2007.0,1976.5999755859375,1988.0999755859375,1796.8526611328125,2449622
2019-03-06,1989.300048828125,2015.0,1985.050048828125,1999.5999755859375,1807.24609375,2635047
2019-03-07,2005.0,2024.050048828125,2000.199951171875,2013.300048828125,1819.62841796875,2539884
2019-03-08,2025.0,2033.0,2010.050048828125,2022.699951171875,1828.1241455078125,2031071
2019-03-11,2028.9000244140625,2033.0,2003.6500244140625,2014.800048828125,1820.984130859375,3111689
2019-03-12,2014.050048828125,2024.800048828125,2003.0,2012.449951171875,1818.860107421875,2658550
2019-03-13,2013.0,2015.9000244140625,1978.5999755859375,2000.5,1808.0596923828125,1833163
2019-03-14,2004.949951171875,2007.800048828125,1981.0,1987.4000244140625,1796.2200927734375,1905495
